pdf	median
0.0000101168	602776664.318178
0.0000101151	602974371.529454
0.0000101134	603172111.597774
0.0000101118	603369884.523328
0.0000101101	603567690.306284
0.0000101084	603765528.946817
0.0000101067	603963400.445125
0.0000101051	604161304.801378
0.0000101034	604359242.015755
0.0000101017	604557212.088444
0.0000101000	604755215.019617
0.0000100983	604953250.809454
0.0000100967	605151319.458132
0.0000100950	605349420.965828
0.0000100933	605547555.332729
0.0000100916	605745722.559016
0.0000100900	605943922.644864
0.0000100883	606142155.590444
0.0000100866	606340421.395939
0.0000100850	606538720.061541
0.0000100833	606737051.587418
0.0000100816	606935415.973758
0.0000100800	607133813.220732
0.0000100783	607332243.328528
0.0000100766	607530706.297317
0.0000100749	607729202.127277
0.0000100733	607927730.818594
0.0000100716	608126292.371442
0.0000100699	608324886.786006
0.0000100683	608523514.062458
0.0000100666	608722174.200984
0.0000100649	608920867.201764
0.0000100633	609119593.064969
0.0000100616	609318351.790782
0.0000100600	609517143.379382
0.0000100583	609715967.830953
0.0000100566	609914825.145671
0.0000100550	610113715.323711
0.0000100533	610312638.365253
0.0000100516	610511594.270476
0.0000100500	610710583.039565
0.0000100483	610909604.672701
0.0000100467	611108659.170051
0.0000100450	611307746.531793
0.0000100434	611506866.758114
0.0000100417	611706019.849194
0.0000100400	611905205.805206
0.0000100384	612104424.626339
0.0000100367	612303676.312768
0.0000100351	612502960.864670
0.0000100334	612702278.282226
0.0000100318	612901628.565605
0.0000100301	613101011.714995
0.0000100285	613300427.730575
0.0000100268	613499876.612518
0.0000100252	613699358.361016
0.0000100235	613898872.976222
0.0000100219	614098420.458341
0.0000100202	614298000.807538
0.0000100186	614497614.023991
0.0000100169	614697260.107894
0.0000100153	614896939.059415
0.0000100136	615096650.878734
0.0000100120	615296395.566023
0.0000100103	615496173.121464
0.0000100087	615695983.545246
0.0000100070	615895826.837537
0.0000100054	616095702.998512
0.0000100037	616295612.028360
0.0000100021	616495553.927250
0.0000100004	616695528.695370
0.0000099988	616895536.332889
0.0000099972	617095576.839996
0.0000099955	617295650.216864
0.0000099939	617495756.463674
0.0000099922	617695895.580600
0.0000099906	617896067.567827
0.0000099889	618096272.425520
0.0000099873	618296510.153869
0.0000099857	618496780.753050
0.0000099840	618697084.223243
0.0000099824	618897420.564624
0.0000099808	619097789.777376
0.0000099791	619298191.861669
0.0000099775	619498626.817676
0.0000099758	619699094.645591
0.0000099742	619899595.345591
0.0000099726	620100128.917840
0.0000099709	620300695.362533
0.0000099693	620501294.679839
0.0000099677	620701926.869938
0.0000099660	620902591.933008
0.0000099644	621103289.869225
0.0000099628	621304020.678769
0.0000099611	621504784.361825
0.0000099595	621705580.918553
0.0000099579	621906410.349150
0.0000099563	622107272.653783
0.0000099546	622308167.832633
0.0000099530	622509095.885889
0.0000099514	622710056.813712
0.0000099497	622911050.616290
0.0000099481	623112077.293794
0.0000099465	623313136.846416
0.0000099449	623514229.274322
0.0000099432	623715354.577686
0.0000099416	623916512.756696
0.0000099400	624117703.811525
0.0000099384	624318927.742360
0.0000099367	624520184.549368
0.0000099351	624721474.232729
0.0000099335	624922796.792624
0.0000099319	625124152.229220
0.0000099303	625325540.542706
0.0000099286	625526961.733258
0.0000099270	625728415.801047
0.0000099254	625929902.746270
0.0000099238	626131422.569091
0.0000099222	626332975.269694
0.0000099205	626534560.848241
0.0000099189	626736179.304920
0.0000099173	626937830.639914
0.0000099157	627139514.853394
0.0000099141	627341231.945538
0.0000099125	627542981.916527
0.0000099108	627744764.766537
0.0000099092	627946580.495742
0.0000099076	628148429.104323
0.0000099060	628350310.592457
0.0000099044	628552224.960329
0.0000099028	628754172.208097
0.0000099012	628956152.335956
0.0000098995	629158165.344088
0.0000098979	629360211.232651
0.0000098963	629562290.001839
0.0000098947	629764401.651825
0.0000098931	629966546.182781
0.0000098915	630168723.594888
0.0000098899	630370933.888326
0.0000098883	630573177.063263
0.0000098867	630775453.119890
0.0000098851	630977762.058377
0.0000098835	631180103.878905
0.0000098819	631382478.581650
0.0000098803	631584886.166787
0.0000098786	631787326.634503
0.0000098770	631989799.984959
0.0000098754	632192306.218337
0.0000098738	632394845.334816
0.0000098722	632597417.334575
0.0000098706	632800022.217801
0.0000098690	633002659.984659
0.0000098674	633205330.635328
0.0000098658	633408034.169984
0.0000098642	633610770.588803
0.0000098626	633813539.891973
0.0000098610	634016342.079658
0.0000098594	634219177.152046
0.0000098578	634422045.109304
0.0000098562	634624945.951613
0.0000098546	634827879.679149
0.0000098530	635030846.292100
0.0000098514	635233845.790625
0.0000098498	635436878.174910
0.0000098483	635639943.445134
0.0000098467	635843041.601475
0.0000098451	636046172.644106
0.0000098435	636249336.573209
0.0000098419	636452533.388957
0.0000098403	636655763.091521
0.0000098387	636859025.681093
0.0000098371	637062321.157834
0.0000098355	637265649.521932
0.0000098339	637469010.773559
0.0000098323	637672404.912896
0.0000098307	637875831.940115
0.0000098292	638079291.855398
0.0000098276	638282784.658921
0.0000098260	638486310.350850
0.0000098244	638689868.931371
0.0000098228	638893460.400661
0.0000098212	639097084.758899
0.0000098196	639300742.006254
0.0000098180	639504432.142910
0.0000098165	639708155.169042
0.0000098149	639911911.084820
0.0000098133	640115699.890428
0.0000098117	640319521.586041
0.0000098101	640523376.171841
0.0000098085	640727263.647997
0.0000098070	640931184.014691
0.0000098054	641135137.272093
0.0000098038	641339123.420391
0.0000098022	641543142.459750
0.0000098006	641747194.390346
0.0000097991	641951279.212360
0.0000097975	642155396.925967
0.0000097959	642359547.531356
0.0000097943	642563731.028679
0.0000097927	642767947.418125
0.0000097912	642972196.699885
0.0000097896	643176478.874118
0.0000097880	643380793.941001
0.0000097864	643585141.900708
0.0000097849	643789522.753430
0.0000097833	643993936.499335
0.0000097817	644198383.138592
0.0000097801	644402862.671388
0.0000097786	644607375.097891
0.0000097770	644811920.418287
0.0000097754	645016498.632745
0.0000097739	645221109.741448
0.0000097723	645425753.744567
0.0000097707	645630430.642283
0.0000097691	645835140.434768
0.0000097676	646039883.122196
0.0000097660	646244658.704744
0.0000097644	646449467.182593
0.0000097629	646654308.555925
0.0000097613	646859182.824902
0.0000097597	647064089.989701
0.0000097582	647269030.050501
0.0000097566	647474003.007477
0.0000097550	647679008.860816
0.0000097535	647884047.610682
0.0000097519	648089119.257261
0.0000097503	648294223.800720
0.0000097488	648499361.241240
0.0000097472	648704531.579003
0.0000097457	648909734.814179
0.0000097441	649114970.946941
0.0000097425	649320239.977471
0.0000097410	649525541.905930
0.0000097394	649730876.732502
0.0000097378	649936244.457360
0.0000097363	650141645.080688
0.0000097347	650347078.602661
0.0000097332	650552545.023461
0.0000097316	650758044.343248
0.0000097301	650963576.562216
0.0000097285	651169141.680525
0.0000097269	651374739.698360
0.0000097254	651580370.615892
0.0000097238	651786034.433302
0.0000097223	651991731.150763
0.0000097207	652197460.768450
0.0000097192	652403223.286543
0.0000097176	652609018.705210
0.0000097161	652814847.024624
0.0000097145	653020708.244977
0.0000097130	653226602.366436
0.0000097114	653432529.389172
0.0000097099	653638489.313363
0.0000097083	653844482.139189
0.0000097068	654050507.866815
0.0000097052	654256566.496423
0.0000097037	654462658.028192
0.0000097021	654668782.462306
0.0000097006	654874939.798918
0.0000096990	655081130.038216
0.0000096975	655287353.180378
0.0000096959	655493609.225583
0.0000096944	655699898.173988
0.0000096928	655906220.025784
0.0000096913	656112574.781148
0.0000096897	656318962.440247
0.0000096882	656525383.003254
0.0000096866	656731836.470352
0.0000096851	656938322.841719
0.0000096836	657144842.117526
0.0000096820	657351394.297945
0.0000096805	657557979.383157
0.0000096789	657764597.373335
0.0000096774	657971248.268658
0.0000096758	658177932.069296
0.0000096743	658384648.775432
0.0000096728	658591398.387232
0.0000096712	658798180.904881
0.0000096697	659004996.328540
0.0000096682	659211844.658394
0.0000096666	659418725.894617
0.0000096651	659625640.037382
0.0000096635	659832587.086869
0.0000096620	660039567.043256
0.0000096605	660246579.906704
0.0000096589	660453625.677406
0.0000096574	660660704.355526
0.0000096559	660867815.941244
0.0000096543	661074960.434728
0.0000096528	661282137.836163
0.0000096513	661489348.145712
0.0000096497	661696591.363554
0.0000096482	661903867.489873
0.0000096467	662111176.524836
0.0000096451	662318518.468614
0.0000096436	662525893.321385
0.0000096421	662733301.083333
0.0000096405	662940741.754621
0.0000096390	663148215.335431
0.0000096375	663355721.825939
0.0000096360	663563261.226321
0.0000096344	663770833.536747
0.0000096329	663978438.757391
0.0000096314	664186076.888436
0.0000096299	664393747.930053
0.0000096283	664601451.882411
0.0000096268	664809188.745690
0.0000096253	665016958.520058
0.0000096238	665224761.205702
0.0000096222	665432596.802794
0.0000096207	665640465.311499
0.0000096192	665848366.731994
0.0000096177	666056301.064460
0.0000096161	666264268.309066
0.0000096146	666472268.465994
0.0000096131	666680301.535414
0.0000096116	666888367.517498
0.0000096101	667096466.412426
0.0000096085	667304598.220373
0.0000096070	667512762.941512
0.0000096055	667720960.576014
0.0000096040	667929191.124052
0.0000096025	668137454.585811
0.0000096009	668345750.961461
0.0000095994	668554080.251176
0.0000095979	668762442.455131
0.0000095964	668970837.573489
0.0000095949	669179265.606439
0.0000095934	669387726.554154
0.0000095919	669596220.416811
0.0000095903	669804747.194580
0.0000095888	670013306.887625
0.0000095873	670221899.496140
0.0000095858	670430525.020283
0.0000095843	670639183.460237
0.0000095828	670847874.816177
0.0000095813	671056599.088272
0.0000095798	671265356.276706
0.0000095782	671474146.381645
0.0000095767	671682969.403255
0.0000095752	671891825.341733
0.0000095737	672100714.197241
0.0000095722	672309635.969948
0.0000095707	672518590.660031
0.0000095692	672727578.267663
0.0000095677	672936598.793031
0.0000095662	673145652.236305
0.0000095647	673354738.597646
0.0000095632	673563857.877241
0.0000095617	673773010.075257
0.0000095602	673982195.191874
0.0000095587	674191413.227259
0.0000095571	674400664.181587
0.0000095556	674609948.055044
0.0000095541	674819264.847796
0.0000095526	675028614.560011
0.0000095511	675237997.191866
0.0000095496	675447412.743539
0.0000095481	675656861.215199
0.0000095466	675866342.607023
0.0000095451	676075856.919194
0.0000095436	676285404.151876
0.0000095421	676494984.305243
0.0000095406	676704597.379470
0.0000095391	676914243.374735
0.0000095376	677123922.291201
0.0000095361	677333634.129051
0.0000095347	677543378.888463
0.0000095332	677753156.569601
0.0000095317	677962967.172650
0.0000095302	678172810.697775
0.0000095287	678382687.145158
0.0000095272	678592596.514962
0.0000095257	678802538.807359
0.0000095242	679012514.022535
0.0000095227	679222522.160659
0.0000095212	679432563.221911
0.0000095197	679642637.206445
0.0000095182	679852744.114454
0.0000095167	680062883.946103
0.0000095152	680273056.701573
0.0000095137	680483262.381024
0.0000095123	680693500.984643
0.0000095108	680903772.512606
0.0000095093	681114076.965082
0.0000095078	681324414.342233
0.0000095063	681534784.644241
0.0000095048	681745187.871281
0.0000095033	681955624.023528
0.0000095018	682166093.101157
0.0000095004	682376595.104333
0.0000094989	682587130.033240
0.0000094974	682797697.888047
0.0000094959	683008298.668925
0.0000094944	683218932.376051
0.0000094929	683429599.009590
0.0000094914	683640298.569726
0.0000094900	683851031.056632
0.0000094885	684061796.470484
0.0000094870	684272594.811447
0.0000094855	684483426.079686
0.0000094840	684694290.275392
0.0000094826	684905187.398735
0.0000094811	685116117.449886
0.0000094796	685327080.429020
0.0000094781	685538076.336306
0.0000094766	685749105.171920
0.0000094752	685960166.936039
0.0000094737	686171261.628828
0.0000094722	686382389.250462
0.0000094707	686593549.801123
0.0000094693	686804743.280978
0.0000094678	687015969.690199
0.0000094663	687227229.028966
0.0000094648	687438521.297446
0.0000094633	687649846.495807
0.0000094619	687861204.624235
0.0000094604	688072595.682889
0.0000094589	688284019.671950
0.0000094575	688495476.591593
0.0000094560	688706966.441983
0.0000094545	688918489.223307
0.0000094530	689130044.935728
0.0000094516	689341633.579417
0.0000094501	689553255.154552
0.0000094486	689764909.661302
0.0000094472	689976597.099847
0.0000094457	690188317.470354
0.0000094442	690400070.773007
0.0000094428	690611857.007962
0.0000094413	690823676.175405
0.0000094398	691035528.275500
0.0000094383	691247413.308430
0.0000094369	691459331.274360
0.0000094354	691671282.173464
0.0000094339	691883266.005914
0.0000094325	692095282.771891
0.0000094310	692307332.471553
0.0000094296	692519415.105080
0.0000094281	692731530.672650
0.0000094266	692943679.174432
0.0000094252	693155860.610599
0.0000094237	693368074.981324
0.0000094222	693580322.286772
0.0000094208	693792602.527125
0.0000094193	694004915.702564
0.0000094179	694217261.813253
0.0000094164	694429640.859364
0.0000094149	694642052.841068
0.0000094135	694854497.758532
0.0000094120	695066975.611931
0.0000094106	695279486.401450
0.0000094091	695492030.127257
0.0000094076	695704606.789526
0.0000094062	695917216.388416
0.0000094047	696129858.924105
0.0000094033	696342534.396771
0.0000094018	696555242.806589
0.0000094004	696767984.153722
0.0000093989	696980758.438352
0.0000093975	697193565.660649
0.0000093960	697406405.820778
0.0000093945	697619278.918930
0.0000093931	697832184.955260
0.0000093916	698045123.929942
0.0000093902	698258095.843144
0.0000093887	698471100.695053
0.0000093873	698684138.485838
0.0000093858	698897209.215676
0.0000093844	699110312.884728
0.0000093829	699323449.493169
0.0000093815	699536619.041164
0.0000093800	699749821.528902
0.0000093786	699963056.956552
0.0000093771	700176325.324279
0.0000093757	700389626.632257
0.0000093742	700602960.880658
0.0000093728	700816328.069653
0.0000093713	701029728.199417
0.0000093699	701243161.270118
0.0000093685	701456627.281929
0.0000093670	701670126.235027
0.0000093656	701883658.129588
0.0000093641	702097222.965777
0.0000093627	702310820.743759
0.0000093612	702524451.463712
0.0000093598	702738115.125820
0.0000093583	702951811.730249
0.0000093569	703165541.277171
0.0000093555	703379303.766745
0.0000093540	703593099.199159
0.0000093526	703806927.574581
0.0000093511	704020788.893182
0.0000093497	704234683.155136
0.0000093483	704448610.360608
0.0000093468	704662570.509782
0.0000093454	704876563.602822
0.0000093439	705090589.639898
0.0000093425	705304648.621179
0.0000093411	705518740.546856
0.0000093396	705732865.417091
0.0000093382	705947023.232048
0.0000093368	706161213.991898
0.0000093353	706375437.696819
0.0000093339	706589694.346984
0.0000093324	706803983.942566
0.0000093310	707018306.483724
0.0000093296	707232661.970651
0.0000093281	707447050.403498
0.0000093267	707661471.782454
0.0000093253	707875926.107678
0.0000093238	708090413.379341
0.0000093224	708304933.597619
0.0000093210	708519486.762689
0.0000093196	708734072.874729
0.0000093181	708948691.933900
0.0000093167	709163343.940374
0.0000093153	709378028.894316
0.0000093138	709592746.795902
0.0000093124	709807497.645315
0.0000093110	710022281.442717
0.0000093095	710237098.188283
0.0000093081	710451947.882185
0.0000093067	710666830.524584
0.0000093053	710881746.115667
0.0000093038	711096694.655597
0.0000093024	711311676.144550
0.0000093010	711526690.582688
0.0000092996	711741737.970194
0.0000092981	711956818.307232
0.0000092967	712171931.593976
0.0000092953	712387077.830592
0.0000092939	712602257.017259
0.0000092924	712817469.154159
0.0000092910	713032714.241448
0.0000092896	713247992.279292
0.0000092882	713463303.267878
0.0000092868	713678647.207363
0.0000092853	713894024.097926
0.0000092839	714109433.939741
0.0000092825	714324876.732967
0.0000092811	714540352.477790
0.0000092797	714755861.174372
0.0000092782	714971402.822897
0.0000092768	715186977.423524
0.0000092754	715402584.976429
0.0000092740	715618225.481783
0.0000092726	715833898.939751
0.0000092712	716049605.350512
0.0000092697	716265344.714240
0.0000092683	716481117.031094
0.0000092669	716696922.301256
0.0000092655	716912760.524889
0.0000092641	717128631.702176
0.0000092627	717344535.833279
0.0000092613	717560472.918374
0.0000092598	717776442.957620
0.0000092584	717992445.951196
0.0000092570	718208481.899283
0.0000092556	718424550.802040
0.0000092542	718640652.659642
0.0000092528	718856787.472265
0.0000092514	719072955.240069
0.0000092500	719289155.963225
0.0000092485	719505389.641916
0.0000092471	719721656.276306
0.0000092457	719937955.866569
0.0000092443	720154288.412879
0.0000092429	720370653.915400
0.0000092415	720587052.374295
0.0000092401	720803483.789750
0.0000092387	721019948.161928
0.0000092373	721236445.491005
0.0000092359	721452975.777145
0.0000092345	721669539.020522
0.0000092331	721886135.221306
0.0000092317	722102764.379675
0.0000092303	722319426.495788
0.0000092289	722536121.569824
0.0000092275	722752849.601953
0.0000092261	722969610.592342
0.0000092246	723186404.541174
0.0000092232	723403231.448612
0.0000092218	723620091.314818
0.0000092204	723836984.139969
0.0000092190	724053909.924235
0.0000092176	724270868.667791
0.0000092162	724487860.370800
0.0000092148	724704885.033437
0.0000092134	724921942.655875
0.0000092120	725139033.238292
0.0000092106	725356156.780841
0.0000092092	725573313.283695
0.0000092079	725790502.747038
0.0000092065	726007725.171022
0.0000092051	726224980.555837
0.0000092037	726442268.901651
0.0000092023	726659590.208628
0.0000092009	726876944.476942
0.0000091995	727094331.706761
0.0000091981	727311751.898253
0.0000091967	727529205.051587
0.0000091953	727746691.166940
0.0000091939	727964210.244479
0.0000091925	728181762.284371
0.0000091911	728399347.286790
0.0000091897	728616965.251910
0.0000091883	728834616.179900
0.0000091869	729052300.070922
0.0000091855	729270016.925157
0.0000091842	729487766.742770
0.0000091828	729705549.523942
0.0000091814	729923365.268833
0.0000091800	730141213.977608
0.0000091786	730359095.650448
0.0000091772	730577010.287516
0.0000091758	730794957.888983
0.0000091744	731012938.455028
0.0000091730	731230951.985803
0.0000091717	731448998.481496
0.0000091703	731667077.942268
0.0000091689	731885190.368291
0.0000091675	732103335.759744
0.0000091661	732321514.116784
0.0000091647	732539725.439592
0.0000091634	732757969.728326
0.0000091620	732976246.983172
0.0000091606	733194557.204283
0.0000091592	733412900.391839
0.0000091578	733631276.546007
0.0000091564	733849685.666953
0.0000091551	734068127.754855
0.0000091537	734286602.809879
0.0000091523	734505110.832208
0.0000091509	734723651.821996
0.0000091495	734942225.779414
0.0000091482	735160832.704639
0.0000091468	735379472.597828
0.0000091454	735598145.459168
0.0000091440	735816851.288823
0.0000091426	736035590.086952
0.0000091413	736254361.853739
0.0000091399	736473166.589356
0.0000091385	736692004.293955
0.0000091371	736910874.967719
0.0000091358	737129778.610818
0.0000091344	737348715.223409
0.0000091330	737567684.805683
0.0000091316	737786687.357803
0.0000091303	738005722.879923
0.0000091289	738224791.372225
0.0000091275	738443892.834884
0.0000091261	738663027.268069
0.0000091248	738882194.671945
0.0000091234	739101395.046678
0.0000091220	739320628.392446
0.0000091206	739539894.709409
0.0000091193	739759193.997739
0.0000091179	739978526.257614
0.0000091165	740197891.489196
0.0000091152	740417289.692658
0.0000091138	740636720.868157
0.0000091124	740856185.015883
0.0000091111	741075682.135994
0.0000091097	741295212.228666
0.0000091083	741514775.294065
0.0000091069	741734371.332355
0.0000091056	741954000.343713
0.0000091042	742173662.328304
0.0000091028	742393357.286302
0.0000091015	742613085.217875
0.0000091001	742832846.123194
0.0000090988	743052640.002416
0.0000090974	743272466.855720
0.0000090960	743492326.683285
0.0000090947	743712219.485267
0.0000090933	743932145.261838
0.0000090919	744152104.013173
0.0000090906	744372095.739429
0.0000090892	744592120.440789
0.0000090878	744812178.117411
0.0000090865	745032268.769484
0.0000090851	745252392.397165
0.0000090838	745472549.000615
0.0000090824	745692738.580018
0.0000090810	745912961.135529
0.0000090797	746133216.667320
0.0000090783	746353505.175558
0.0000090770	746573826.660429
0.0000090756	746794181.122086
0.0000090742	747014568.560700
0.0000090729	747234988.976441
0.0000090715	747455442.369495
0.0000090702	747675928.740021
0.0000090688	747896448.088190
0.0000090675	748117000.414153
0.0000090661	748337585.718090
0.0000090648	748558204.000167
0.0000090634	748778855.260568
0.0000090620	748999539.499452
0.0000090607	749220256.716989
0.0000090593	749441006.913354
0.0000090580	749661790.088709
0.0000090566	749882606.243210
0.0000090553	750103455.377048
0.0000090539	750324337.490381
0.0000090526	750545252.583375
0.0000090512	750766200.656211
0.0000090499	750987181.709059
0.0000090485	751208195.742073
0.0000090472	751429242.755428
0.0000090458	751650322.749287
0.0000090445	751871435.723833
0.0000090431	752092581.679224
0.0000090418	752313760.615628
0.0000090404	752534972.533218
0.0000090391	752756217.432168
0.0000090377	752977495.312651
0.0000090364	753198806.174820
0.0000090350	753420150.018850
0.0000090337	753641526.844908
0.0000090324	753862936.653172
0.0000090310	754084379.443813
0.0000090297	754305855.216971
0.0000090283	754527363.972843
0.0000090270	754748905.711594
0.0000090256	754970480.433380
0.0000090243	755192088.138381
0.0000090229	755413728.826770
0.0000090216	755635402.498709
0.0000090203	755857109.154359
0.0000090189	756078848.793889
0.0000090176	756300621.417469
0.0000090162	756522427.025290
0.0000090149	756744265.617500
0.0000090136	756966137.194273
0.0000090122	757188041.755772
0.0000090109	757409979.302169
0.0000090095	757631949.833635
0.0000090082	757853953.350335
0.0000090069	758075989.852431
0.0000090055	758298059.340106
0.0000090042	758520161.813524
0.0000090028	758742297.272843
0.0000090015	758964465.718233
0.0000090002	759186667.149875
0.0000089988	759408901.567929
0.0000089975	759631168.972569
0.0000089962	759853469.363959
0.0000089948	760075802.742267
0.0000089935	760298169.107659
0.0000089922	760520568.460314
0.0000089908	760743000.800398
0.0000089895	760965466.128067
0.0000089882	761187964.443500
0.0000089868	761410495.746863
0.0000089855	761633060.038318
0.0000089842	761855657.318037
0.0000089828	762078287.586203
0.0000089815	762300950.842975
0.0000089802	762523647.088504
0.0000089788	762746376.322978
0.0000089775	762969138.546561
0.0000089762	763191933.759423
0.0000089749	763414761.961727
0.0000089735	763637623.153634
0.0000089722	763860517.335324
0.0000089709	764083444.506970
0.0000089695	764306404.668721
0.0000089682	764529397.820752
0.0000089669	764752423.963239
0.0000089656	764975483.096356
0.0000089642	765198575.220251
0.0000089629	765421700.335110
0.0000089616	765644858.441093
0.0000089603	765868049.538365
0.0000089589	766091273.627095
0.0000089576	766314530.707459
0.0000089563	766537820.779618
0.0000089550	766761143.843744
0.0000089537	766984499.899999
0.0000089523	767207888.948550
0.0000089510	767431310.989574
0.0000089497	767654766.023229
0.0000089484	767878254.049700
0.0000089470	768101775.069137
0.0000089457	768325329.081711
0.0000089444	768548916.087595
0.0000089431	768772536.086955
0.0000089418	768996189.079957
0.0000089404	769219875.066773
0.0000089391	769443594.047576
0.0000089378	769667346.022517
0.0000089365	769891130.991771
0.0000089352	770114948.955504
0.0000089339	770338799.913897
0.0000089325	770562683.867101
0.0000089312	770786600.815293
0.0000089299	771010550.758639
0.0000089286	771234533.697297
0.0000089273	771458549.631451
0.0000089260	771682598.561261
0.0000089247	771906680.486886
0.0000089233	772130795.408505
0.0000089220	772354943.326284
0.0000089207	772579124.240390
0.0000089194	772803338.150995
0.0000089181	773027585.058256
0.0000089168	773251864.962348
0.0000089155	773476177.863439
0.0000089141	773700523.761700
0.0000089128	773924902.657291
0.0000089115	774149314.550378
0.0000089102	774373759.441141
0.0000089089	774598237.329733
0.0000089076	774822748.216322
0.0000089063	775047292.101082
0.0000089050	775271868.984181
0.0000089037	775496478.865784
0.0000089024	775721121.746062
0.0000089011	775945797.625171
0.0000088998	776170506.503290
0.0000088984	776395248.380582
0.0000088971	776620023.257223
0.0000088958	776844831.133372
0.0000088945	777069672.009199
0.0000088932	777294545.884854
0.0000088919	777519452.760526
0.0000088906	777744392.636377
0.0000088893	777969365.512575
0.0000088880	778194371.389278
0.0000088867	778419410.266662
0.0000088854	778644482.144893
0.0000088841	778869587.024141
0.0000088828	779094724.904572
0.0000088815	779319895.786344
0.0000088802	779545099.669636
0.0000088789	779770336.554613
0.0000088776	779995606.441440
0.0000088763	780220909.330292
0.0000088750	780446245.221317
0.0000088737	780671614.114701
0.0000088724	780897016.010606
0.0000088711	781122450.909186
0.0000088698	781347918.810611
0.0000088685	781573419.715058
0.0000088672	781798953.622705
0.0000088659	782024520.533705
0.0000088646	782250120.448221
0.0000088633	782475753.366426
0.0000088620	782701419.288477
0.0000088607	782927118.214559
0.0000088594	783152850.144831
0.0000088581	783378615.079462
0.0000088568	783604413.018609
0.0000088555	783830243.962444
0.0000088542	784056107.911136
0.0000088529	784282004.864858
0.0000088517	784507934.823762
0.0000088504	784733897.788024
0.0000088491	784959893.757817
0.0000088478	785185922.733302
0.0000088465	785411984.714639
0.0000088452	785638079.701998
0.0000088439	785864207.695547
0.0000088426	786090368.695464
0.0000088413	786316562.701895
0.0000088400	786542789.715030
0.0000088387	786769049.735025
0.0000088375	786995342.762030
0.0000088362	787221668.796238
0.0000088349	787448027.837801
0.0000088336	787674419.886891
0.0000088323	787900844.943665
0.0000088310	788127303.008301
0.0000088297	788353794.080967
0.0000088284	788580318.161820
0.0000088272	788806875.251034
0.0000088259	789033465.348768
0.0000088246	789260088.455202
0.0000088233	789486744.570487
0.0000088220	789713433.694800
0.0000088207	789940155.828303
0.0000088194	790166910.971174
0.0000088182	790393699.123564
0.0000088169	790620520.285647
0.0000088156	790847374.457580
0.0000088143	791074261.639542
0.0000088130	791301181.831695
0.0000088117	791528135.034206
0.0000088105	791755121.247242
0.0000088092	791982140.470970
0.0000088079	792209192.705545
0.0000088066	792436277.951143
0.0000088053	792663396.207934
0.0000088041	792890547.476083
0.0000088028	793117731.755747
0.0000088015	793344949.047101
0.0000088002	793572199.350301
0.0000087990	793799482.665522
0.0000087977	794026798.992935
0.0000087964	794254148.332702
0.0000087951	794481530.684992
0.0000087938	794708946.049957
0.0000087926	794936394.427774
0.0000087913	795163875.818610
0.0000087900	795391390.222636
0.0000087887	795618937.640016
0.0000087875	795846518.070910
0.0000087862	796074131.515490
0.0000087849	796301777.973924
0.0000087836	796529457.446362
0.0000087824	796757169.932990
0.0000087811	796984915.433962
0.0000087798	797212693.949444
0.0000087786	797440505.479615
0.0000087773	797668350.024633
0.0000087760	797896227.584665
0.0000087747	798124138.159860
0.0000087735	798352081.750413
0.0000087722	798580058.356474
0.0000087709	798808067.978211
0.0000087697	799036110.615787
0.0000087684	799264186.269375
0.0000087671	799492294.939137
0.0000087658	799720436.625252
0.0000087646	799948611.327861
0.0000087633	800176819.047139
0.0000087620	800405059.783253
0.0000087608	800633333.536369
0.0000087595	800861640.306661
0.0000087582	801089980.094293
0.0000087570	801318352.899430
0.0000087557	801546758.722222
0.0000087544	801775197.562855
0.0000087532	802003669.421493
0.0000087519	802232174.298294
0.0000087507	802460712.193421
0.0000087494	802689283.107035
0.0000087481	802917887.039322
0.0000087469	803146523.990442
0.0000087456	803375193.960546
0.0000087443	803603896.949820
0.0000087431	803832632.958417
0.0000087418	804061401.986504
0.0000087405	804290204.034243
0.0000087393	804519039.101810
0.0000087380	804747907.189363
0.0000087368	804976808.297074
0.0000087355	805205742.425102
0.0000087342	805434709.573609
0.0000087330	805663709.742775
0.0000087317	805892742.932748
0.0000087305	806121809.143712
0.0000087292	806350908.375825
0.0000087280	806580040.629249
0.0000087267	806809205.904149
0.0000087254	807038404.200697
0.0000087242	807267635.519053
0.0000087229	807496899.859386
0.0000087217	807726197.221860
0.0000087204	807955527.606640
0.0000087192	808184891.013886
0.0000087179	808414287.443777
0.0000087166	808643716.896470
0.0000087154	808873179.372123
0.0000087141	809102674.870913
0.0000087129	809332203.393002
0.0000087116	809561764.938566
0.0000087104	809791359.507760
0.0000087091	810020987.100753
0.0000087079	810250647.717704
0.0000087066	810480341.358783
0.0000087054	810710068.024157
0.0000087041	810939827.713980
0.0000087029	811169620.428418
0.0000087016	811399446.167650
0.0000087004	811629304.931837
0.0000086991	811859196.721131
0.0000086979	812089121.535715
0.0000086966	812319079.375740
0.0000086954	812549070.241387
0.0000086941	812779094.132814
0.0000086929	813009151.050190
0.0000086916	813239240.993675
0.0000086904	813469363.963429
0.0000086891	813699519.959622
0.0000086879	813929708.982412
0.0000086866	814159931.031969
0.0000086854	814390186.108471
0.0000086842	814620474.212070
0.0000086829	814850795.342939
0.0000086817	815081149.501235
0.0000086804	815311536.687127
0.0000086792	815541956.900775
0.0000086779	815772410.142354
0.0000086767	816002896.412025
0.0000086754	816233415.709951
0.0000086742	816463968.036296
